"Notes","Year","Year Code","State","State Code",Cases,Percent of Total,Rate per 100,000,Population
,"2017","2017","Connecticut","09",63,0.02%,1.76,3575324
,"2017","2017","Delaware","10",15,0.00%,1.57,957942
,"2017","2017","District of Columbia","11",36,0.01%,5.16,697079
,"2017","2017","Florida","12",549,0.13%,2.62,20977089
,"2017","2017","Georgia","13",293,0.07%,2.81,10417031
,"2017","2017","Hawaii","15",116,0.03%,8.14,1425763
,"2017","2017","Idaho","16",10,0.00%,0.58,1719745
,"2017","2017","Illinois","17",334,0.08%,2.61,12779893
,"2017","2017","Indiana","18",100,0.02%,1.50,6662068
,"2017","2017","Iowa","19",47,0.01%,1.50,3143734
,"2017","2017","Kansas","20",28,0.01%,0.96,2910892
,"2017","2017","Kentucky","21",65,0.02%,1.46,4455590
,"2017","2017","Louisiana","22",141,0.03%,3.02,4673673
,"2017","2017","Maine","23",14,0.00%,1.05,1335743
,"2017","2017","Maryland","24",207,0.05%,3.43,6028186
,"2017","2017","Massachusetts","25",209,0.05%,3.05,6863560
,"2017","2017","Michigan","26",133,0.03%,1.33,9976752
,"2017","2017","Minnesota","27",175,0.04%,3.14,5569283
,"2017","2017","Mississippi","28",51,0.01%,1.71,2990674
,"2017","2017","Missouri","29",87,0.02%,1.42,6111382
,"2017","2017","Montana","30",3,0.00%,0.28,1053862
,"2017","2017","Nebraska","31",22,0.01%,1.15,1916998
,"2017","2017","Nevada","32",80,0.02%,2.69,2972097
,"2017","2017","New Hampshire","33",19,0.00%,1.41,1350395
,"2017","2017","New Jersey","34",283,0.07%,3.18,8888147
,"2017","2017","New Mexico","35",37,0.01%,1.77,2092844
,"2017","2017","New York","36",801,0.19%,4.09,19593849
,"2017","2017","North Carolina","37",213,0.05%,2.07,10275758
,"2017","2017","North Dakota","38",14,0.00%,1.85,756755
,"2017","2017","Ohio","39",148,0.04%,1.27,11665706
,"2017","2017","Oklahoma","40",54,0.01%,1.37,3933602
,"2017","2017","Oregon","41",69,0.02%,1.66,4147294
,"2017","2017","Pennsylvania","42",192,0.05%,1.50,12794679
,"2017","2017","Rhode Island","44",13,0.00%,1.23,1056554
,"2017","2017","South Carolina","45",101,0.02%,2.01,5027102
,"2017","2017","South Dakota","46",14,0.00%,1.60,873732
,"2017","2017","Tennessee","47",124,0.03%,1.85,6714748
,"2017","2017","Texas","48",1109,0.26%,3.92,28291024
,"2017","2017","Utah","49",29,0.01%,0.93,3103540
,"2017","2017","Vermont","50",3,0.00%,0.48,625132
